Order_ID,Order_Date,Customer_ID,City,Province,Category,Product_Name,Price,Quantity,Discount_%,Delivery_Charges,Payment_Method,Order_Status,Rating,Sales,Profit
ORD100199,2025-08-27,CUST4644,Faisalabad,Punjab,Beauty,Lipstick,1027,4,10,200,COD,Delivered,5,3897.2,327.66
ORD100200,2025-12-03,CUST3851,Karachi,Sindh,Mobile Accessories,Holder,1826,2,20,200,Card,Delivered,5,3705.92,392.28
ORD100201,2025-09-14,CUST3766,Faisalabad,Punjab,Books,Dictionary,957,4,20,150,COD,Delivered,5,3212.4,246.79
ORD100202,2025-10-30,CUST1055,Faisalabad,Punjab,Mobile Accessories,Phone Cover,1311,3,20,200,Easypaisa,Delivered,3,3346.4,433.22
ORD100203,2025-08-02,CUST4287,Multan,Punjab,Beauty,Lipstick,2284,2,0,200,COD,Delivered,5,4768,546.73
ORD100204,2025-12-31,CUST1525,Peshawar,Khyber Pakhtunkhwa,Electronics,Keyboard,5088,2,0,250,COD,Delivered,5,12461.2,1838.91
ORD100205,2025-07-06,CUST1918,Rawalpindi,Punjab,Beauty,Perfume,2336,3,15,250,Easypaisa,Delivered,3,6206.8,1114.75
ORD100206,2025-08-26,CUST2774,Karachi,Sindh,Home Decor,Wall Frame,2093,3,20,300,Card,Delivered,5,5323.2,967.04
ORD100207,2025-10-01,CUST2215,Lahore,Punjab,Home Decor,Curtains,4906,3,0,300,COD,Delivered,5,15018,1240.89
ORD100208,2025-04-29,CUST3075,Lahore,Punjab,Sports,Football,490,1,5,200,COD,Delivered,4,781.88,66.36
ORD100209,2025-07-21,CUST4545,Sialkot,Punjab,Beauty,Lipstick,2549,2,10,150,COD,Delivered,4,4738.2,508.87
ORD100210,2025-05-06,CUST1536,Karachi,Sindh,Fashion,Shoes,2695,4,10,300,COD,Cancelled,,0,-150
ORD100211,2025-05-25,CUST1066,Karachi,Sindh,Mobile Accessories,Screen Protector,1579,2,15,250,COD,Delivered,5,2934.3,539.03
ORD100212,2025-08-21,CUST2169,Lahore,Punjab,Home Decor,Curtains,836,1,0,150,JazzCash,Delivered,4,986,150.02
ORD100213,2025-04-21,CUST4847,Rawalpindi,Punjab,Fashion,Kurta,3867,3,5,300,Card,Delivered,4,14076.19,2339.16
ORD100214,2025-08-24,CUST4625,Islamabad,Islamabad Capital Territory,Electronics,Mouse,8361,3,0,250,Easypaisa,Delivered,5,25333,3241.67
ORD100215,2025-04-11,CUST4514,Karachi,Sindh,Grocery,Cooking Oil,1786,2,10,250,COD,Delivered,4,4268.5,701.53
ORD100216,2025-11-11,CUST2989,Multan,Punjab,Electronics,Power Bank,3791,1,0,300,COD,Returned,,0,-150
ORD100217,2025-08-17,CUST3563,Islamabad,Islamabad Capital Territory,Mobile Accessories,Phone Cover,1411,4,0,300,Card,Delivered,4,5944,499.8
ORD100218,2025-12-16,CUST4517,Multan,Punjab,Sports,Football,1957,3,10,200,COD,Delivered,5,6540.68,611.51
ORD100219,2025-11-14,CUST1645,Hyderabad,Sindh,Home Decor,Cushion,4093,3,5,300,Easypaisa,Delivered,4,16047.82,2998.3
ORD100220,2025-04-28,CUST2629,Lahore,Punjab,Electronics,Mouse,7355,1,10,250,Easypaisa,Delivered,3,8524.38,1408.99
ORD100221,2025-03-03,CUST4097,Rawalpindi,Punjab,Home Decor,Cushion,3311,4,10,200,Easypaisa,Delivered,5,15099.5,1507.64
ORD100222,2025-06-22,CUST2668,Hyderabad,Sindh,Books,Exam Guide,1136,4,20,200,COD,Returned,,0,-100
ORD100223,2025-11-22,CUST1558,Karachi,Sindh,Fashion,Handbag,3060,4,5,300,COD,Delivered,5,15997.8,2097.71
ORD100224,2025-01-01,CUST1653,Quetta,Balochistan,Fashion,Abaya,1787,2,10,200,Card,Returned,,0,-100
ORD100225,2025-11-16,CUST4939,Lahore,Punjab,Books,Notebook,904,3,0,300,JazzCash,Delivered,5,3961.2,414.49
ORD100226,2025-11-29,CUST3306,Faisalabad,Punjab,Home Decor,Cushion,2219,3,10,200,JazzCash,Delivered,4,8288.26,945.07
ORD100227,2025-06-10,CUST2942,Hyderabad,Sindh,Grocery,Flour,885,1,5,300,COD,Cancelled,,0,-150
ORD100228,2025-05-18,CUST3945,Multan,Punjab,Home Decor,Bedsheet,804,4,0,300,JazzCash,Delivered,4,3516,352.67
ORD100229,2025-01-13,CUST2636,Lahore,Punjab,Home Decor,Lamp,2547,3,5,300,Easypaisa,Delivered,5,7558.95,738.18
ORD100230,2025-11-25,CUST3824,Karachi,Sindh,Home Decor,Wall Frame,3492,1,0,200,COD,Delivered,5,4914.2,687.62
ORD100231,2025-02-07,CUST2604,Karachi,Sindh,Electronics,Mouse,2662,1,5,300,COD,Delivered,5,2828.9,144.15
ORD100232,2025-11-14,CUST1235,Sialkot,Punjab,Beauty,Serum,1149,4,15,300,Card,Delivered,4,5573.91,1073.62
ORD100233,2025-11-30,CUST2319,Lahore,Punjab,Fashion,Kurta,2055,1,15,200,Card,Delivered,4,2558.11,457.88
ORD100234,2025-11-16,CUST4643,Lahore,Punjab,Beauty,Face Wash,1017,2,20,300,Easypaisa,Delivered,4,2496.72,346.09
ORD100235,2025-11-16,CUST3317,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,3006,1,10,150,JazzCash,Delivered,5,3802.29,494.5
ORD100236,2025-11-12,CUST2314,Islamabad,Islamabad Capital Territory,Sports,Football,4109,2,20,300,COD,Cancelled,,0,-150
ORD100237,2025-08-01,CUST4481,Lahore,Punjab,Sports,Yoga Mat,2797,2,15,200,COD,Delivered,5,4954.9,536.79
ORD100238,2025-03-03,CUST1600,Hyderabad,Sindh,Beauty,Shampoo,1371,4,20,300,Easypaisa,Delivered,5,5784,445.31
ORD100239,2025-08-25,CUST2318,Karachi,Sindh,Beauty,Serum,2876,4,5,200,COD,Delivered,4,11128.8,1517.82
ORD100240,2025-04-14,CUST3847,Sialkot,Punjab,Home Decor,Cushion,4123,2,15,150,COD,Delivered,5,8911.38,960.76
ORD100241,2025-06-28,CUST3190,Karachi,Sindh,Home Decor,Wall Frame,3992,3,10,250,Easypaisa,Delivered,4,11028.4,2231.67
ORD100242,2025-06-02,CUST2248,Rawalpindi,Punjab,Grocery,Tea Pack,2127,1,10,200,Card,Returned,,0,-100
ORD100243,2025-11-05,CUST1197,Lahore,Punjab,Sports,Gloves,3788,3,20,200,Easypaisa,Delivered,3,12473.12,1965.6
ORD100244,2025-05-14,CUST3438,Islamabad,Islamabad Capital Territory,Mobile Accessories,Charger,2285,3,10,150,COD,Delivered,5,6319.5,900.16
ORD100245,2025-06-28,CUST2646,Islamabad,Islamabad Capital Territory,Beauty,Lipstick,1248,3,20,300,COD,Delivered,3,3295.2,424.15
ORD100246,2025-06-06,CUST3035,Peshawar,Khyber Pakhtunkhwa,Sports,Cricket Bat,3009,1,10,200,Card,Delivered,5,2908.1,198.54
ORD100247,2025-08-19,CUST1950,Faisalabad,Punjab,Home Decor,Lamp,4127,3,10,250,Easypaisa,Delivered,3,11392.9,1743.6
ORD100248,2025-10-16,CUST3243,Lahore,Punjab,Electronics,Smart Watch,9474,2,0,150,JazzCash,Delivered,4,19098,2247.41
ORD100249,2025-03-27,CUST3912,Hyderabad,Sindh,Books,Notebook,883,2,10,300,JazzCash,Cancelled,,0,-150
ORD100250,2025-04-28,CUST2932,Lahore,Punjab,Beauty,Lipstick,2959,2,0,200,JazzCash,Delivered,4,7597.5,683.69
ORD100251,2025-06-08,CUST4767,Multan,Punjab,Fashion,Shoes,1818,4,10,300,Card,Delivered,4,6844.8,690.37
ORD100252,2025-01-15,CUST4719,Karachi,Sindh,Grocery,Rice Bag,277,1,0,300,Card,Cancelled,,0,-150
ORD100253,2025-09-18,CUST1129,Peshawar,Khyber Pakhtunkhwa,Grocery,Tea Pack,200,1,0,150,Card,Delivered,3,350,4.82
ORD100254,2025-04-05,CUST3802,Karachi,Sindh,Fashion,Handbag,2162,3,10,200,Card,Delivered,4,7496.75,1336.52
ORD100255,2025-10-19,CUST1010,Islamabad,Islamabad Capital Territory,Home Decor,Wall Frame,4004,4,20,250,Card,Delivered,4,13062.8,2443.03
ORD100256,2025-09-11,CUST3919,Lahore,Punjab,Beauty,Shampoo,2787,2,0,300,COD,Delivered,5,5874,1126.11
ORD100257,2025-02-07,CUST3349,Quetta,Balochistan,Books,Story Book,771,2,10,150,JazzCash,Cancelled,,0,-75
ORD100258,2025-12-29,CUST3265,Faisalabad,Punjab,Mobile Accessories,Holder,885,4,10,200,COD,Delivered,4,4023.2,553.78
ORD100259,2025-05-21,CUST4531,Peshawar,Khyber Pakhtunkhwa,Home Decor,Wall Frame,4171,3,20,300,JazzCash,Delivered,5,10310.4,2097.14
ORD100260,2025-12-22,CUST2347,Islamabad,Islamabad Capital Territory,Books,Exam Guide,604,4,5,200,COD,Delivered,4,2954.24,353.77
ORD100261,2025-05-13,CUST4056,Karachi,Sindh,Grocery,Rice Bag,1291,2,5,300,Easypaisa,Delivered,4,2752.9,436.24
ORD100262,2025-04-02,CUST4449,Multan,Punjab,Grocery,Flour,1385,3,0,250,COD,Cancelled,,0,-125
ORD100263,2025-02-20,CUST3826,Karachi,Sindh,Grocery,Rice Bag,1277,2,15,300,JazzCash,Delivered,5,2470.9,327.57
ORD100264,2025-09-14,CUST2636,Quetta,Balochistan,Mobile Accessories,USB Cable,1863,2,10,300,Card,Delivered,5,3653.4,331.07
ORD100265,2025-12-12,CUST4502,Peshawar,Khyber Pakhtunkhwa,Sports,Cricket Bat,6609,1,20,300,Easypaisa,Delivered,4,6644.64,628
ORD100266,2025-11-05,CUST1201,Lahore,Punjab,Grocery,Tea Pack,1420,1,0,250,Card,Delivered,4,2167,296.6
ORD100267,2025-11-09,CUST4877,Karachi,Sindh,Mobile Accessories,Phone Cover,2336,3,10,200,Card,Delivered,4,8714.72,1457.56
ORD100268,2025-07-29,CUST1417,Hyderabad,Sindh,Sports,Dumbbell,657,3,10,200,Easypaisa,Delivered,5,1973.9,136.67
ORD100269,2025-12-13,CUST1762,Lahore,Punjab,Fashion,T-Shirt,1185,4,0,150,JazzCash,Delivered,5,5838,1033.7
ORD100270,2025-06-28,CUST1663,Karachi,Sindh,Grocery,Rice Bag,1090,2,15,200,COD,Delivered,5,2053,205.06
ORD100271,2025-01-25,CUST2184,Rawalpindi,Punjab,Sports,Dumbbell,200,4,0,150,Card,Delivered,5,950,35.87
ORD100272,2025-06-26,CUST1062,Karachi,Sindh,Home Decor,Lamp,3139,1,10,300,Easypaisa,Cancelled,,0,-150
ORD100273,2025-05-30,CUST1966,Karachi,Sindh,Electronics,Smart Watch,5352,1,0,200,COD,Delivered,4,5552,998.98
ORD100274,2025-12-03,CUST4432,Multan,Punjab,Electronics,Keyboard,5394,4,10,300,Card,Returned,,0,-150
ORD100275,2025-06-26,CUST2724,Karachi,Sindh,Electronics,Earbuds,9712,3,0,300,COD,Delivered,3,29436,2499.78
ORD100276,2025-12-26,CUST1326,Faisalabad,Punjab,Electronics,Mouse,7431,1,20,300,Card,Delivered,3,7433.76,1486.79
ORD100277,2025-09-14,CUST4962,Peshawar,Khyber Pakhtunkhwa,Fashion,Abaya,1737,3,0,300,COD,Cancelled,,0,-150
ORD100278,2025-07-30,CUST3079,Faisalabad,Punjab,Home Decor,Cushion,1394,2,10,150,COD,Cancelled,,0,-75
ORD100279,2025-06-07,CUST1768,Karachi,Sindh,Grocery,Dates,2279,2,0,300,JazzCash,Delivered,5,4858,664.51
ORD100280,2025-03-19,CUST4246,Multan,Punjab,Books,Story Book,551,3,5,300,Easypaisa,Delivered,5,2262.94,368.68
ORD100281,2025-07-13,CUST2701,Karachi,Sindh,Mobile Accessories,Charger,833,2,0,300,COD,Delivered,5,1966,214.43
ORD100282,2025-11-15,CUST2920,Sialkot,Punjab,Books,Notebook,1780,4,0,250,Easypaisa,Delivered,5,9862,1025.96
ORD100283,2025-09-21,CUST3209,Quetta,Balochistan,Books,Exam Guide,456,2,15,300,COD,Delivered,5,1075.2,88.63
ORD100284,2025-03-28,CUST4547,Karachi,Sindh,Home Decor,Wall Frame,2328,3,10,200,Easypaisa,Delivered,3,8057,705.76
ORD100285,2025-10-15,CUST1312,Quetta,Balochistan,Sports,Yoga Mat,4646,1,20,250,COD,Delivered,5,3966.8,471.61
ORD100286,2025-09-04,CUST3007,Islamabad,Islamabad Capital Territory,Books,Novel,1300,3,0,150,COD,Delivered,4,4050,608.53
ORD100287,2025-09-12,CUST4675,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,2041,1,10,300,Easypaisa,Delivered,4,2136.9,230.85
ORD100288,2025-09-21,CUST4874,Islamabad,Islamabad Capital Territory,Beauty,Serum,2108,2,0,200,COD,Delivered,4,4416,383.42
ORD100289,2025-04-06,CUST3538,Lahore,Punjab,Books,Notebook,904,2,10,150,COD,Returned,,0,-75
ORD100290,2025-06-14,CUST3516,Hyderabad,Sindh,Sports,Gloves,3575,2,10,200,Card,Delivered,5,6635,480.9
ORD100291,2025-08-11,CUST1774,Lahore,Punjab,Books,Notebook,709,2,10,250,COD,Cancelled,,0,-125
ORD100292,2025-06-10,CUST4156,Faisalabad,Punjab,Beauty,Lipstick,1638,3,5,200,Card,Delivered,4,4868.3,593.74
ORD100293,2025-05-27,CUST3862,Lahore,Punjab,Sports,Gloves,5175,1,20,200,COD,Delivered,4,4340,746.69
ORD100294,2025-07-16,CUST4594,Karachi,Sindh,Grocery,Dates,1602,4,10,200,Easypaisa,Delivered,5,5967.2,1190.84
ORD100295,2025-08-22,CUST1395,Quetta,Balochistan,Grocery,Flour,1007,3,20,250,Easypaisa,Delivered,5,2666.8,430.19
ORD100296,2025-01-20,CUST1804,Faisalabad,Punjab,Beauty,Lipstick,2485,1,0,250,Easypaisa,Delivered,3,2735,423.32
ORD100297,2025-09-13,CUST2890,Lahore,Punjab,Sports,Gloves,949,4,10,300,Card,Delivered,5,3716.4,385.27
ORD100298,2025-12-08,CUST2303,Rawalpindi,Punjab,Electronics,Earbuds,11156,4,20,200,Easypaisa,Delivered,3,43039.04,7267.48
ORD100299,2025-03-22,CUST4798,Islamabad,Islamabad Capital Territory,Books,Notebook,888,2,20,300,COD,Delivered,5,2076,137.28
ORD100300,2025-05-08,CUST3768,Islamabad,Islamabad Capital Territory,Grocery,Flour,1663,4,5,300,Card,Delivered,4,6619.4,1056.39
ORD100301,2025-04-25,CUST1236,Lahore,Punjab,Fashion,Handbag,3988,2,0,250,COD,Returned,,0,-125
ORD100302,2025-10-08,CUST4272,Karachi,Sindh,Beauty,Lipstick,1855,3,5,250,Card,Delivered,5,5536.75,730.38
ORD100303,2025-09-03,CUST1441,Karachi,Sindh,Sports,Yoga Mat,2274,2,0,250,COD,Delivered,4,4798,328.22
ORD100304,2025-01-29,CUST3657,Rawalpindi,Punjab,Beauty,Perfume,2967,1,10,200,Card,Delivered,5,2870.3,333.02
ORD100305,2025-08-03,CUST4924,Karachi,Sindh,Books,Exam Guide,1199,4,0,300,COD,Delivered,5,5096,916.63
ORD100306,2025-02-11,CUST1040,Rawalpindi,Punjab,Books,Novel,1069,4,15,200,COD,Delivered,3,3834.6,662.29
ORD100307,2025-02-03,CUST1587,Islamabad,Islamabad Capital Territory,Beauty,Lipstick,3063,2,5,200,Card,Delivered,5,6019.7,1128.42
ORD100308,2025-03-28,CUST4945,Sialkot,Punjab,Mobile Accessories,Screen Protector,2252,1,10,300,Card,Delivered,5,2833.5,442.58
ORD100309,2025-12-08,CUST2772,Karachi,Sindh,Home Decor,Cushion,3486,4,10,150,Easypaisa,Delivered,3,15209.52,1677.75
ORD100310,2025-11-05,CUST3953,Karachi,Sindh,Beauty,Shampoo,2419,3,10,300,Card,Delivered,5,9117.26,1167.59
ORD100311,2025-06-22,CUST3681,Rawalpindi,Punjab,Beauty,Shampoo,1596,2,0,300,COD,Delivered,5,3492,571.63
ORD100312,2025-02-15,CUST1129,Karachi,Sindh,Mobile Accessories,Charger,2520,4,10,200,COD,Delivered,5,9272,1399.01
ORD100313,2025-11-06,CUST2394,Lahore,Punjab,Sports,Dumbbell,3073,4,15,300,Card,Delivered,4,14405.07,1129.35
ORD100314,2025-10-09,CUST1148,Lahore,Punjab,Home Decor,Wall Frame,3422,1,10,250,COD,Delivered,5,3329.8,516.54
ORD100315,2025-09-24,CUST1186,Islamabad,Islamabad Capital Territory,Electronics,Smart Watch,4738,1,0,250,Easypaisa,Delivered,3,4988,572.39
ORD100316,2025-10-22,CUST2250,Hyderabad,Sindh,Sports,Gloves,1844,4,0,300,COD,Cancelled,,0,-150
ORD100317,2025-11-06,CUST1405,Hyderabad,Sindh,Home Decor,Lamp,5531,2,10,250,COD,Cancelled,,0,-125
ORD100318,2025-03-10,CUST2312,Lahore,Punjab,Electronics,Power Bank,6253,4,0,250,JazzCash,Delivered,5,31515,4325.33
ORD100319,2025-09-07,CUST4578,Karachi,Sindh,Grocery,Tea Pack,958,2,20,150,Card,Delivered,4,1682.8,220.7
ORD100320,2025-12-31,CUST1481,Lahore,Punjab,Home Decor,Bedsheet,3336,3,10,250,JazzCash,Delivered,3,11058.64,2176.81
ORD100321,2025-07-20,CUST3343,Karachi,Sindh,Books,Novel,789,1,5,200,Easypaisa,Delivered,4,949.55,35.31
ORD100322,2025-01-17,CUST2240,Multan,Punjab,Books,Dictionary,976,1,0,250,Card,Delivered,3,1226,38.4
ORD100323,2025-03-02,CUST4874,Lahore,Punjab,Home Decor,Bedsheet,2497,3,10,300,COD,Delivered,5,8727.38,1527.54
ORD100324,2025-05-11,CUST2252,Karachi,Sindh,Sports,Yoga Mat,5720,2,20,150,Easypaisa,Delivered,4,9302,1942.6
ORD100325,2025-04-18,CUST3571,Lahore,Punjab,Mobile Accessories,USB Cable,1114,2,5,200,Card,Delivered,5,2845.75,298.98
ORD100326,2025-10-02,CUST4115,Hyderabad,Sindh,Fashion,Kurta,3313,1,15,300,COD,Cancelled,,0,-150
ORD100327,2025-11-01,CUST4663,Karachi,Sindh,Sports,Cricket Bat,1883,2,10,200,JazzCash,Cancelled,,0,-100
ORD100328,2025-08-04,CUST2799,Peshawar,Khyber Pakhtunkhwa,Home Decor,Wall Frame,2946,3,20,250,COD,Delivered,5,7320.4,597.22
ORD100329,2025-05-29,CUST1709,Quetta,Balochistan,Beauty,Face Wash,2307,4,10,250,Easypaisa,Delivered,3,8555.2,1113.49
ORD100330,2025-07-19,CUST3513,Faisalabad,Punjab,Fashion,Abaya,3313,1,10,150,COD,Delivered,3,3131.7,492.39
ORD100331,2025-03-30,CUST4948,Karachi,Sindh,Mobile Accessories,Charger,2653,1,20,300,Easypaisa,Delivered,3,2953,237.28
ORD100332,2025-01-26,CUST4359,Hyderabad,Sindh,Electronics,Earbuds,9520,3,5,250,JazzCash,Delivered,4,27382,5058.53
ORD100333,2025-09-23,CUST4853,Rawalpindi,Punjab,Beauty,Face Wash,1011,3,10,150,Card,Delivered,4,2879.7,322.59
ORD100334,2025-12-01,CUST4590,Rawalpindi,Punjab,Beauty,Serum,3441,1,10,300,JazzCash,Delivered,3,4016.28,289.57
ORD100335,2025-05-17,CUST1726,Rawalpindi,Punjab,Books,Notebook,839,3,10,250,Easypaisa,Delivered,4,2515.3,335.66
ORD100336,2025-03-23,CUST1989,Islamabad,Islamabad Capital Territory,Home Decor,Lamp,3027,3,20,250,COD,Delivered,5,9331,916.31
ORD100337,2025-04-13,CUST3667,Lahore,Punjab,Fashion,Abaya,2584,3,10,300,COD,Delivered,5,9021,1362.83
ORD100338,2025-07-07,CUST2121,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,2095,1,5,200,COD,Cancelled,,0,-100
ORD100339,2025-05-11,CUST4030,Lahore,Punjab,Beauty,Serum,1143,3,20,150,COD,Delivered,3,2893.2,290.15
ORD100340,2025-12-30,CUST4598,Quetta,Balochistan,Books,Story Book,1302,3,5,300,COD,Delivered,5,4752.84,695.54
ORD100341,2025-01-04,CUST4232,Rawalpindi,Punjab,Home Decor,Lamp,2471,2,5,150,Card,Delivered,5,4844.9,876.72
ORD100342,2025-01-16,CUST2449,Lahore,Punjab,Electronics,Keyboard,9556,1,15,300,Easypaisa,Delivered,3,8422.6,655.66
ORD100343,2025-04-18,CUST2631,Quetta,Balochistan,Electronics,Mouse,7201,4,10,150,COD,Delivered,3,32554.5,5922.45
ORD100344,2025-08-15,CUST4110,Karachi,Sindh,Beauty,Face Wash,2471,3,0,300,JazzCash,Delivered,5,7713,1345.64
ORD100345,2025-10-29,CUST1317,Karachi,Sindh,Mobile Accessories,Phone Cover,2570,1,15,250,Easypaisa,Delivered,4,2434.5,399.98
ORD100346,2025-09-02,CUST1696,Multan,Punjab,Home Decor,Cushion,2434,4,0,250,Easypaisa,Delivered,5,9986,833.93
ORD100347,2025-09-29,CUST1339,Islamabad,Islamabad Capital Territory,Fashion,Handbag,2110,3,20,200,COD,Delivered,5,5264,438.08
ORD100348,2025-03-06,CUST4760,Faisalabad,Punjab,Electronics,Power Bank,10560,2,15,150,COD,Cancelled,,0,-75
ORD100349,2025-01-03,CUST3371,Karachi,Sindh,Sports,Yoga Mat,1219,2,10,200,COD,Returned,,0,-100
ORD100350,2025-05-26,CUST1292,Karachi,Sindh,Books,Exam Guide,805,2,5,200,COD,Delivered,3,1729.5,140.44
ORD100351,2025-06-02,CUST3632,Islamabad,Islamabad Capital Territory,Electronics,Smart Watch,8127,3,15,150,COD,Cancelled,,0,-75
ORD100352,2025-11-01,CUST4415,Sialkot,Punjab,Books,Novel,821,1,10,250,Easypaisa,Delivered,5,1247.52,41.87
ORD100353,2025-05-20,CUST2463,Karachi,Sindh,Grocery,Cooking Oil,1436,3,10,250,Easypaisa,Delivered,5,4127.2,460.08
ORD100354,2025-11-15,CUST4415,Sialkot,Punjab,Grocery,Dates,556,2,20,200,COD,Cancelled,,0,-100
ORD100355,2025-01-11,CUST4731,Karachi,Sindh,Mobile Accessories,Charger,1738,4,5,150,Easypaisa,Delivered,4,6754.4,1180.8
ORD100356,2025-12-15,CUST2333,Karachi,Sindh,Grocery,Flour,1222,3,10,150,JazzCash,Delivered,3,4109.28,441.85
ORD100357,2025-08-31,CUST1824,Quetta,Balochistan,Books,Notebook,405,2,10,150,Card,Delivered,5,879,93.35
ORD100358,2025-08-06,CUST3800,Karachi,Sindh,Fashion,Handbag,2564,1,15,200,COD,Delivered,5,2379.4,230.47
ORD100359,2025-09-16,CUST4118,Faisalabad,Punjab,Mobile Accessories,USB Cable,2095,2,10,250,COD,Returned,,0,-125
ORD100360,2025-08-03,CUST2544,Karachi,Sindh,Electronics,Power Bank,8245,1,0,200,COD,Delivered,4,8445,758.97
ORD100361,2025-04-09,CUST4561,Sialkot,Punjab,Grocery,Flour,1465,3,5,300,COD,Delivered,5,5519.06,472.69
ORD100362,2025-06-27,CUST3109,Lahore,Punjab,Fashion,Abaya,4647,2,20,250,COD,Delivered,5,7685.2,1552.85
ORD100363,2025-05-25,CUST1780,Islamabad,Islamabad Capital Territory,Home Decor,Bedsheet,3584,2,20,200,COD,Delivered,5,5934.4,781.79
ORD100364,2025-04-30,CUST3030,Islamabad,Islamabad Capital Territory,Electronics,Mouse,6077,1,0,200,COD,Delivered,4,7796.25,1398.23
ORD100365,2025-03-30,CUST2290,Karachi,Sindh,Books,Notebook,1387,2,15,150,Card,Delivered,3,3097.38,541.16
ORD100366,2025-04-15,CUST4394,Sialkot,Punjab,Grocery,Flour,1954,4,20,200,COD,Cancelled,,0,-100
ORD100367,2025-05-03,CUST2418,Multan,Punjab,Electronics,Earbuds,8331,1,10,150,COD,Delivered,5,7647.9,1432.36
ORD100368,2025-08-14,CUST4195,Lahore,Punjab,Books,Dictionary,1241,4,0,250,COD,Delivered,4,5214,541.61
ORD100369,2025-02-07,CUST1913,Karachi,Sindh,Grocery,Cooking Oil,1571,2,10,300,JazzCash,Delivered,5,3127.8,200.95
ORD100370,2025-02-06,CUST2711,Karachi,Sindh,Grocery,Dates,800,4,0,150,JazzCash,Delivered,5,3350,386.88
ORD100371,2025-10-11,CUST3162,Multan,Punjab,Mobile Accessories,Screen Protector,200,1,10,250,COD,Delivered,4,430,-27.56
ORD100372,2025-07-05,CUST2591,Karachi,Sindh,Home Decor,Lamp,2225,3,20,300,Card,Delivered,4,5640,1114.51
ORD100373,2025-02-09,CUST2312,Karachi,Sindh,Grocery,Cooking Oil,1486,1,10,150,Easypaisa,Cancelled,,0,-75
ORD100374,2025-09-19,CUST4218,Islamabad,Islamabad Capital Territory,Books,Notebook,1481,4,20,200,COD,Delivered,5,4939.2,874.05
ORD100375,2025-12-02,CUST3863,Lahore,Punjab,Fashion,Shoes,3316,3,10,200,Card,Delivered,5,10943.84,2305.6
ORD100376,2025-06-18,CUST1362,Islamabad,Islamabad Capital Territory,Beauty,Serum,2065,1,0,150,COD,Delivered,5,2215,140.96
ORD100377,2025-02-14,CUST4738,Karachi,Sindh,Grocery,Tea Pack,1648,3,5,200,JazzCash,Delivered,3,4896.8,548.52
ORD100378,2025-07-07,CUST3180,Karachi,Sindh,Beauty,Face Wash,2536,3,20,250,JazzCash,Delivered,5,6336.4,1239.52
ORD100379,2025-08-23,CUST3582,Rawalpindi,Punjab,Mobile Accessories,USB Cable,1773,3,5,200,JazzCash,Delivered,5,5253.05,673.3
ORD100380,2025-06-09,CUST4508,Sialkot,Punjab,Mobile Accessories,Phone Cover,2150,3,15,250,COD,Delivered,4,5732.5,523.19
ORD100381,2025-06-07,CUST1294,Hyderabad,Sindh,Home Decor,Wall Frame,4955,4,0,150,JazzCash,Cancelled,,0,-75
ORD100382,2025-08-12,CUST4117,Lahore,Punjab,Fashion,Abaya,2800,1,10,250,JazzCash,Returned,,0,-125
ORD100383,2025-06-04,CUST3913,Karachi,Sindh,Electronics,Mouse,7060,3,0,250,Easypaisa,Delivered,4,21430,4557.35
ORD100384,2025-07-07,CUST3903,Rawalpindi,Punjab,Electronics,Keyboard,7220,4,10,150,COD,Delivered,4,26142,2296.06
ORD100385,2025-12-31,CUST4526,Multan,Punjab,Fashion,Kurta,2230,2,10,300,Easypaisa,Returned,,0,-150
ORD100386,2025-03-15,CUST2247,Peshawar,Khyber Pakhtunkhwa,Sports,Dumbbell,3768,1,5,300,COD,Delivered,5,4774.5,839.23
ORD100387,2025-11-15,CUST1988,Hyderabad,Sindh,Grocery,Tea Pack,702,1,10,150,Easypaisa,Delivered,4,1002.93,40.63
ORD100388,2025-10-05,CUST3963,Sialkot,Punjab,Electronics,Keyboard,6022,4,0,300,COD,Delivered,3,24388,5043.21
ORD100389,2025-12-18,CUST4977,Lahore,Punjab,Sports,Cricket Bat,4100,1,10,200,Card,Delivered,4,4628,347.44
ORD100390,2025-07-12,CUST1473,Karachi,Sindh,Grocery,Flour,946,2,15,250,Easypaisa,Delivered,5,1858.2,100.25
ORD100391,2025-04-30,CUST3507,Islamabad,Islamabad Capital Territory,Sports,Football,2815,1,0,250,COD,Delivered,5,3768.75,637.37
ORD100392,2025-01-07,CUST1906,Rawalpindi,Punjab,Grocery,Rice Bag,1358,1,0,200,COD,Delivered,3,1558,84.22
ORD100393,2025-02-02,CUST3506,Lahore,Punjab,Books,Dictionary,858,3,10,250,COD,Delivered,5,2566.6,195.29
ORD100394,2025-02-27,CUST4609,Lahore,Punjab,Sports,Cricket Bat,1006,3,5,300,Card,Delivered,3,3167.1,277.17
ORD100395,2025-08-14,CUST3844,Karachi,Sindh,Electronics,Earbuds,3986,3,15,250,Easypaisa,Delivered,4,10414.3,1839.58
ORD100396,2025-06-06,CUST3931,Islamabad,Islamabad Capital Territory,Books,Story Book,844,3,10,300,Card,Delivered,5,2578.8,217.65
ORD100397,2025-10-15,CUST4530,Quetta,Balochistan,Fashion,T-Shirt,2713,2,10,200,COD,Delivered,4,5083.4,468.87
